,x,y,z,rx,ry,rz
0.0,-0.23676093963079106,-0.6554736437262583,0.28100015112686777,-3.141228229261779,-3.903366274862548e-05,-4.908808027569943e-05
0.1249837875366211,-0.2368426195859655,-0.6554642712804992,0.2809522819929329,-3.1412588300094146,-3.2098369126323645e-07,-1.861810101276965e-05
0.31383347511291504,-0.24936161775386317,-0.6521971537810524,0.2710046618401565,-3.1415710959544674,0.0001442558032984305,0.00020796740704606787
0.42317914962768555,-0.2598155501858671,-0.6492713039438195,0.2623151811578451,-3.14098280373494,1.6879384192681018e-05,-0.000320478204346387
0.51666259765625,-0.2686046495924895,-0.6469189279371333,0.2554644730773955,-3.1412849551735404,-7.337723218290799e-05,-6.818981948701216e-05
0.6263315677642822,-0.27814912828311106,-0.6442244181594716,0.24822638361777372,-3.1412916431634206,-0.00021573817715423484,-0.00013555353106171054
0.7200238704681396,-0.28712279054667106,-0.6416678063138322,0.2415424703708558,-3.14127381729258,0.00012526974139052884,5.809307998603193e-05
0.8136816024780273,-0.2957078200346556,-0.6391482152134578,0.23515891778648743,-3.1413978070000894,-0.0001594418402743472,5.1667258956998536e-05
0.9231019020080566,-0.3051455474074502,-0.6363096372914812,0.22828552032572488,-3.141264818031198,-0.0001345147923620285,4.4071826886426706e-05
1.0168015956878662,-0.31370488472653985,-0.6337977642275473,0.22190207002632617,-3.1412029624720996,-6.234891358440623e-05,-0.00013812530442146133
1.1260812282562256,-0.3237153087392648,-0.6307488260798187,0.21489334141043098,-3.141128899516766,-3.09945139007997e-05,2.7397494498540967e-05
1.3136725425720215,-0.33991886556577816,-0.6258282655347057,0.20340502753093476,-3.141308836503456,0.00016126009260252202,7.870047483036806e-05
1.4229955673217773,-0.34958443471851913,-0.6226423329614696,0.19672883505962532,-3.1411007470684016,-0.00018917129133171683,-4.538032869313688e-05
1.516460657119751,-0.3577904439012213,-0.6199847310912143,0.1913709717760282,-3.141327024006791,0.0001409076536016875,8.190159224205844e-05
1.6261112689971924,-0.3666867445782432,-0.6171229149022798,0.18562488656389106,-3.141171650519535,-0.00016618764257289646,-0.00019517884705571564
1.719789743423462,-0.3749587473210893,-0.6144117036026774,0.18076077309080482,-3.141063059664472,-0.00014658838401246228,-0.0002320347760878822
1.8288533687591553,-0.3844053370824579,-0.6113244383295825,0.17560814330007388,-3.1412748827423003,-9.775046402798551e-05,-5.412229093787124e-07
1.922579288482666,-0.3918511224464481,-0.6088297677853018,0.17166937031595403,-3.141275120816842,-0.0002441011535707862,-5.677180390056512e-05
2.016585350036621,-0.3998605269635702,-0.6061353289472946,0.16752767951834205,-3.141118321990528,-0.00036679676197202727,-0.00011175923670705115
2.125657558441162,-0.4090354514557797,-0.6030344239839284,0.16324942357577676,-3.1412849085473593,-0.00021870595018561774,4.9909206682557495e-05
2.219886064529419,-0.41633590692813066,-0.6004928922916155,0.16005475825236987,-3.14129671083582,-7.402946330692979e-05,-3.1423072883057956e-06
2.3305959701538086,-0.4254846814531566,-0.597363256019596,0.15609935793270255,-3.1410680536834206,-0.0001412748933897115,-4.555868391720744e-05
2.4244375228881836,-0.4331150879292517,-0.5947504613003421,0.15297769014017504,-3.141109316633186,5.955164029944766e-05,-0.00011824192705916996
2.5194668769836426,-0.4406434600463338,-0.5920362710396857,0.1502506060317146,-3.141232671508935,-2.685609475426367e-05,-2.7844516380209967e-05
2.6285388469696045,-0.4494684710879856,-0.5890347694111421,0.14715012948198847,-3.1412110441519503,-0.00017968436867431815,8.221212097094818e-05
2.7226078510284424,-0.45626846112745106,-0.5866040306410765,0.14487870446835863,-3.1411733112666185,6.364771577427254e-05,0.00015703480820622792
2.831951379776001,-0.4648285192286708,-0.583472315431601,0.1419418121460664,-3.14097291291665,-4.1138389597834264e-05,-0.0003130774476480292
2.9253742694854736,-0.4721253930376453,-0.5808654489300852,0.14007706575182044,-3.141256084171339,-0.00021404456319734758,5.580155280184445e-05
3.0193674564361572,-0.47856712121408196,-0.5784817389398726,0.13820141465015895,-3.141163010753029,-0.00020478366797094849,2.700053144876736e-05
3.1286227703094482,-0.4867446742410098,-0.5752625993544054,0.13602635253329795,-3.141237854385843,-0.0001281727997033064,0.00012544344053198636
3.2223496437072754,-0.4936849075066728,-0.5725734793121015,0.13399168734954264,-3.1411370285214044,9.082990887396602e-05,-0.00015701756038205173
3.331813335418701,-0.5007749997406028,-0.5696939830721999,0.13208402660746754,-3.1411934593319586,-0.0001400105181673636,-0.0001064320091808855
3.4255712032318115,-0.5072717404337166,-0.5669544842357179,0.13025822689493727,-3.1409594599676516,7.386894866622261e-05,-0.0001919798451575363
3.5189571380615234,-0.5138242879170224,-0.5641420720776871,0.12872312070859368,-3.1411287348115366,0.00012023060238388529,3.056725461533595e-05
3.6207001209259033,-0.5205315218934907,-0.5611964420927358,0.12700770895088578,-3.141150114488183,-7.728487897021818e-05,5.113430185867082e-05
3.7210805416107178,-0.5266349431283203,-0.5585139660704891,0.12529764579079375,-3.1411158387464138,-0.00012904376390995742,-0.00028010230131095086
3.8210742473602295,-0.533278577282637,-0.5556394800803316,0.12367192804036575,-3.141204569534958,0.00012618976849132835,-3.81037463680049e-05
3.921931505203247,-0.5391074151457572,-0.5530537001663273,0.12196166591605061,-3.140997187351473,-0.00031978638598295357,-0.00020806016030365336
4.021434307098389,-0.5455218449692306,-0.550076972475501,0.1202360928342231,-3.14094622136599,-2.939384340675982e-05,-0.00036408733002164475
4.121773719787598,-0.5511393478894488,-0.547641052385877,0.11877127069558423,-3.141213854241625,-0.00013250863358549333,0.00010159040548346139
4.223381519317627,-0.5569908270287851,-0.5449706861484841,0.11683842614384936,-3.1412098299451494,4.8434738353062004e-05,-7.591335357140267e-05
4.332469940185547,-0.5628350193432657,-0.5423463002923591,0.11502122986297583,-3.1413163776881934,-4.90737224899746e-05,0.00024024994095675197
4.426476240158081,-0.5680427723292291,-0.540006955115417,0.11303807618244568,-3.1411920568138005,-0.00022456268997849657,0.0002275601015248397
4.535830736160278,-0.5739390875606603,-0.5372065039844188,0.11059077368143112,-3.141084280425505,-9.136511354421223e-05,-0.00013392728238746437
4.6292784214019775,-0.5787542758928114,-0.5350352544217299,0.10847186663322839,-3.141047763062297,-0.00018986835204896934,-0.0002520249699731833
