,x,y,z,rx,ry,rz
0.0,-0.23672443825259218,-0.6554917926209958,0.2809230775185721,-3.141098289856712,-0.00015265138776140937,-0.00018580195946155486
0.09372735023498535,-0.23676546771971546,-0.6554655379954358,0.28089887779160055,-3.14104861966715,-2.1762653612832566e-06,-0.0002375536273698725
0.20277976989746094,-0.23935734470841782,-0.6564783704766789,0.27976440682866627,-3.141400093647469,-0.00016879675361402183,6.761413234142966e-05
0.3905065059661865,-0.24775175521488826,-0.6597790780146906,0.2753266245150417,-3.141450166409453,0.00018334191813930363,-7.715292368932762e-05
0.4998202323913574,-0.25289854723801974,-0.6616161736558508,0.2724092645238777,-3.141124002041628,-7.42344147369033e-05,-0.00023804802597338003
0.5936100482940674,-0.25733487189514415,-0.662853908309903,0.2703034623142277,-3.1412095256194963,0.0002632353018004801,-0.00021234104767222476
0.7029397487640381,-0.26299713220622817,-0.6643244798034803,0.26782886750303586,-3.1414712696812606,8.544537163935204e-06,0.0002051561766934454
0.8901224136352539,-0.272930426267167,-0.666624910215831,0.2630193645595385,-3.141210710647988,0.00012438550771670312,-0.0002591826757123839
0.9997599124908447,-0.27824546747051204,-0.667733461618273,0.2604798385833183,-3.1410958997851686,-0.00020794429264856125,-0.00015067070411104144
1.0934627056121826,-0.2833077947411231,-0.6685032474411423,0.25829972776386634,-3.1413639097013024,-1.5308667646584323e-05,8.940925747564513e-05
1.2027535438537598,-0.28919733922062013,-0.6692865666811753,0.25550682639989203,-3.141246822822766,0.00018345394967363125,-8.632555750838406e-05
1.2965419292449951,-0.29398089388202053,-0.6698584689735254,0.25325605886841257,-3.1411312666967794,0.0001292947877151181,-2.0018575405562194e-05
1.4058890342712402,-0.2999771111806441,-0.6703947646078863,0.2504857344828358,-3.1411772942959746,0.00025700465691676406,-4.084871299441303e-06
1.5933589935302734,-0.30976831342964817,-0.6712064576284203,0.24600847386345764,-3.1413946610963004,0.00015448199812244433,7.594946974925545e-05
1.7026991844177246,-0.31559612274449267,-0.6715711863618041,0.24313167170577646,-3.141217351735079,1.8619958337527284e-05,0.00011281797619524797
1.7981126308441162,-0.32067114998379226,-0.6716443248831383,0.24069970300926777,-3.141271361200198,0.00023422591312171468,-4.050398325382322e-05
1.891784906387329,-0.32551491236162905,-0.6716994747270669,0.23799695751642144,-3.140959550092172,-0.00022891664631637164,-0.000438702948662442
2.002589702606201,-0.3311973814631557,-0.6715725613391148,0.23529776212743883,-3.1411212168431146,1.5152654368798574e-05,1.3120975794924106e-05
2.0965402126312256,-0.33553199430959735,-0.671496765676485,0.23307275754662157,-3.1412917988414986,-0.0001469827815637627,2.6232342902888635e-05
2.2059154510498047,-0.34093908549537244,-0.6712304356035497,0.23014736099340408,-3.141337485148779,-7.156030706450716e-05,7.425317261554966e-05
2.299645185470581,-0.34555150396893436,-0.6709088900497912,0.22740750314504513,-3.141115320621625,0.00010910836310484562,-0.0001352389599806202
2.3934214115142822,-0.3496403431260064,-0.6705369800428643,0.22498082668294844,-3.1410240723528746,-7.179087144619777e-05,-0.00018620804773194694
2.5027318000793457,-0.3550129660721761,-0.6699049955468783,0.22196785888751197,-3.1411151550530163,0.000175414498585895,-0.0002192590810934765
2.596438407897949,-0.35938050034218905,-0.6693448507129207,0.2194672286837002,-3.141169966409141,0.00013114126906105781,-0.0001011818047005148
2.7055351734161377,-0.3646180290641991,-0.668546618104046,0.21651055584925416,-3.141281436096332,7.855180942306796e-05,2.994482977708909e-05
2.908869981765747,-0.37385959079793074,-0.6669109733014008,0.21095535655683423,-3.141178150293379,0.00020532516380196046,4.790888883335239e-05
3.0024709701538086,-0.3782527517583974,-0.6658401950729669,0.2080383045132261,-3.1409418971057215,-6.441163029949121e-06,-0.00031143453103600984
3.096311330795288,-0.38218828360417983,-0.6647802693276643,0.20570715368317566,-3.1411943139025404,-0.00021939981747110958,-6.155449243368878e-05
3.205488920211792,-0.3872379567893683,-0.6631760162749573,0.20250989879194142,-3.1412012006541774,3.0357752184404393e-05,-7.892393258795611e-05
3.4087796211242676,-0.39607278770992727,-0.6603178271537299,0.19676072006714906,-3.1412269601955454,0.0003151530423538994,0.00016060046885152813
3.5025241374969482,-0.4001567963990283,-0.6587451334169963,0.19367746166072242,-3.140871792039059,0.0002379787619342917,-0.0002762485079577975
3.584420919418335,-0.4035654774955188,-0.6573211708251031,0.1913798725746906,-3.141011751376171,-7.151193342429038e-05,-8.197314608144891e-05
3.7037744522094727,-0.4086044229192939,-0.655057661134321,0.18781379735702855,-3.141187604065428,-3.6935569968435606e-05,8.825517594525506e-05
3.7975032329559326,-0.41250257339953295,-0.6531861836117369,0.1848166999264354,-3.1411669506823374,-0.00014848931378164985,-2.038832554052313e-05
3.9066154956817627,-0.4170197099991136,-0.6509140164090498,0.1815177427088703,-3.1413952775772223,-0.00011590738480314153,0.00033389212814623117
4.0023534297943115,-0.42076117474625535,-0.6489227456272758,0.1783761945867299,-3.1413153533451275,9.33888465110536e-05,8.063671860789216e-05
